0.000000000000000000e+00,5.021156415371711070e-11,3.321928084499474298e+00,2.500000000000030843e-03,4.030101132616433322e-09,1.594961860380682977e-06,0.000000000000000000e+00,0.000000000000000000e+00,-9.900180474828925981e+01,5.697730778364243401e-09,3.989898291574446973e-09,3.531733910218677199e-09,3.079318904009610091e-09,2.579407043418225794e-09,2.051469671027443653e-09,1.926272804418095595e-09,2.366829631637774589e-09,2.872606986889614886e-09,2.739594427860334529e-09,2.183182657246595910e-09,1.759297990760032422e-09,7.011068308337009948e-35,1.402474232604094253e-37,4.268831420728689184e-34,0.000000000000000000e+00,0.000000000000000000e+00,9.873342959535147709e-38,2.344636535128485557e-35,1.296992087657855658e-37,1.675039693865410119e-36,0.000000000000000000e+00,1.666666666666666574e-01,2.011711216683961622e-35,4.606423319938054983e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,5.021156415371711070e-11,3.321928084499474298e+00,2.500000000000030843e-03,4.030101132616433322e-09,1.594961860380682977e-06,0.000000000000000000e+00,0.000000000000000000e+00,-9.900180474828925981e+01,5.697730778364243401e-09,3.989898291574446973e-09,3.531733910218677199e-09,3.079318904009610091e-09,2.579407043418225794e-09,2.051469671027443653e-09,1.926272804418095595e-09,2.366829631637774589e-09,2.872606986889614886e-09,2.739594427860334529e-09,2.183182657246595910e-09,1.759297990760032422e-09,7.011068308337009948e-35,1.402474232604094253e-37,4.268831420728689184e-34,0.000000000000000000e+00,0.000000000000000000e+00,9.873342959535147709e-38,2.344636535128485557e-35,1.296992087657855658e-37,1.675039693865410119e-36,0.000000000000000000e+00,1.666666666666666574e-01,2.011711216683961622e-35,4.606423319938054983e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.013767209011264131e-01,4.433712705739085470e-03,1.822262891926845318e+00,1.974892066642587318e-01,1.659939389972537593e-01,1.376798824974976299e+00,1.010259289621439294e+00,1.675000000000000100e-01,-2.533205091512547824e+01,8.879785669326631936e-01,-1.094990697240657118e+00,-2.151333382213549694e-01,-3.385718137020636287e-01,-1.289889539444698752e+00,-1.842197585280717226e-02,1.455337834675494713e-01,-7.008851553735039319e-01,-1.655870051816988875e-01,-2.749949619581047444e-01,-5.485211600257863113e-02,3.921908157229440084e-01,1.312474150514457774e-03,1.448041636014100499e-03,3.881146120230396634e-03,5.591642069750080851e-02,1.292603229496251845e-02,7.779336223195734007e-03,9.133013495112906124e-03,9.536343588128342111e-03,5.146835772762989661e-03,1.791669947567126183e-03,1.043506134362027007e-02,3.227290428996993157e-03,1.427492153685800368e-02,1.013767209011264131e-01,4.433712655527521397e-03,-1.499665192572628980e+00,1.949892066642587019e-01,1.659939349671526176e-01,1.376797230013115936e+00,1.010259289621439294e+00,1.675000000000000100e-01,7.366975383316378156e+01,8.879785612349324619e-01,-1.094990701230555308e+00,-2.151333417530888747e-01,-3.385718167813825397e-01,-1.289889542024105884e+00,-1.842197790427684348e-02,1.455337815412766633e-01,-7.008851577403335531e-01,-1.655870080543058731e-01,-2.749949646976991846e-01,-5.485211818576128662e-02,3.921908139636460233e-01,1.312474150514457774e-03,1.448041636014100499e-03,3.881146120230396634e-03,5.591642069750080851e-02,1.292603229496251845e-02,7.779336223195734007e-03,9.133013495112906124e-03,9.536343588128342111e-03,5.146835772762989661e-03,1.791669947567126183e-03,-1.562316053230463908e-01,3.227290428996993157e-03,-3.178931166252254442e-02
1.289111389236545779e-01,8.932087669301334854e-03,3.263623585720647480e+00,1.949465176184940751e-01,1.708266532066987642e-01,1.424295179586211768e+00,3.239454607563266742e-03,1.700000000000000122e-01,-2.440996141588135515e+01,1.183807537545977340e+00,-8.658947162489695204e-01,-2.163444746033235666e-03,-2.067527009306272534e-01,-1.120933889827373076e+00,1.728171685120681589e-01,1.288088950010619627e-01,-3.836704809831416041e-01,-1.288776248339049690e-01,-2.796249331332710253e-01,3.248306627861094475e-01,4.753012738166899620e-01,6.845166971069280943e-04,1.123188802874365306e-03,2.841866462574909116e-03,1.424271416423395636e-02,1.850787701270657087e-02,5.634247301904115636e-03,2.778529674607037835e-03,4.746646980425629769e-03,2.991266134232706611e-02,9.392697374589355610e-04,6.375016689648826604e-03,1.806884058514422178e-03,8.601543036497617117e-03,2.753441802252816484e-02,4.498374963562249383e-03,1.441360693793802161e+00,-2.542689045764656708e-03,4.832714209445004849e-03,4.749635461123546953e-02,-1.007019835013875930e+00,2.500000000000002220e-03,9.220894992441230897e-01,2.958289706133141461e-01,2.290959809916875978e-01,2.129698934753217476e-01,1.318191127714363753e-01,1.689556496173256761e-01,1.912391443648753242e-01,-1.672488846648750860e-02,3.172146743903623278e-01,3.670938034779391845e-02,-4.629971175166280872e-03,3.796827787886880579e-01,8.311045809374595361e-02,-6.279574534075296798e-04,-3.248528331397351927e-04,-1.039279657655487518e-03,-4.167370653326685215e-02,5.581844717744052428e-03,-2.145088921291618371e-03,-6.354483820505868290e-03,-4.789696607702712342e-03,2.476582556956407472e-02,-8.524002101081906225e-04,-4.060044653971443471e-03,-1.420406370482570979e-03,-5.673378500360386559e-03
1.401752190237797180e-01,2.723161165553262923e-03,3.239001714706673418e+00,1.758266870362184819e-01,1.456692497284995946e-01,1.282891385195171763e+00,4.748917805640991488e-03,1.650000000000000078e-01,-2.676731488547313376e+01,1.191370234909050474e+00,-9.996151785346825136e-01,3.217447496244846272e-01,1.271246133181000437e-01,-1.175666124063139417e+00,3.848740265332202537e-02,1.352865787651597873e-01,-4.143553013745743252e-01,-4.754426599858044833e-01,-1.674035793855063736e-01,3.725454293961822927e-01,7.575268862275076343e-01,1.658571343620695660e-03,5.168748361916368321e-04,2.682633031466491111e-03,6.793817836046692205e-02,9.583134699330943945e-03,4.717374721224751669e-03,2.194678406449974192e-03,1.758632913786630989e-02,1.892165574522284427e-02,7.256201060320098409e-04,1.346423808934122529e-02,6.729805823448551695e-04,1.813253903204835316e-02,1.126408010012514005e-02,-6.208926503748071930e-03,-2.462187101397406153e-02,-1.911983058227559318e-02,-2.515740347819916956e-02,-1.414037943910400053e-01,1.509463198077724746e-03,-5.000000000000004441e-03,-2.357353469591778605e+00,7.562697363073134227e-03,-1.337204622857129932e-01,3.239081943705178768e-01,3.338773142487272971e-01,-5.473223423576634161e-02,-1.343297658587461196e-01,6.477683764097824648e-03,-3.068482039143272111e-02,-3.465650351518995143e-01,1.122213537477646517e-01,4.771476661007284514e-02,2.822256124108176722e-01,9.740546465137675655e-04,-6.063139666827284738e-04,-1.592334311084180054e-04,5.369546419623296568e-02,-8.924742313375626929e-03,-9.168725806793639674e-04,-5.838512681570636430e-04,1.283968215744068012e-02,-1.099100559710422184e-02,-2.136496314269257200e-04,7.089221399692398687e-03,-1.133903476169567008e-03,9.530995995550736039e-03
1.389236545682102641e-01,1.729684770446763458e-03,3.310737312950494005e+00,1.863228545231535027e-01,1.707638357316203503e-01,1.317045708827512485e+00,1.978410627239434762e-03,1.650000000000000078e-01,-2.750363086113116395e+01,1.253555344662822257e+00,-9.548080398223450782e-01,3.967727843270961730e-01,1.317729002182006781e-01,-8.669785483337233423e-01,4.651144957464269925e-01,-2.128322342729449534e-02,-6.584790575747763164e-01,-6.770659596738901609e-01,-1.815979130407613107e-01,-1.514902784988606255e-01,3.770515385328522262e-01,5.303608648970364881e-04,2.944490694363615128e-04,2.946659304455188401e-03,5.423902790257312950e-02,1.994860820837048715e-02,3.961373674527175238e-03,2.931178075008728390e-03,1.632908072804508531e-02,2.738233281221603803e-03,7.711289070605245035e-04,1.877856219929992937e-02,3.268391933178289681e-04,1.506518152975574835e-02,-1.251564455569453838e-03,-9.934763951064994655e-04,7.173559824382058636e-02,1.049616748693502077e-02,2.509458600312075571e-02,3.415432363234072177e-02,-2.770507178401556726e-03,0.000000000000000000e+00,-7.363159756580301973e-01,6.218510975377178340e-02,4.480713871233743539e-02,7.502803470261154573e-02,4.648286900100634389e-03,3.086875757294160749e-01,4.266270930931049810e-01,-1.565698021924542827e-01,-2.441237562002019912e-01,-2.016232996880856776e-01,-1.419433365525493707e-02,-5.240357078950429459e-01,-3.804753476946554080e-01,-1.128210478723659172e-03,-2.224257667552753193e-04,2.640262729886972901e-04,-1.369915045789379254e-02,1.036547350903954320e-02,-7.560010466975764301e-04,7.364996685587541989e-04,-1.257248409821224572e-03,-1.618342246400123960e-02,4.550880102851466262e-05,5.314324109958704079e-03,-3.461413890270262014e-04,-3.067357502292604801e-03
1.364205256570713287e-01,3.093912369125477891e-03,3.296467704666095955e+00,1.803902550343963185e-01,1.447482046072594841e-01,1.320718509939299734e+00,9.929188556432521837e-04,1.650000000000000078e-01,-2.718987991493740353e+01,4.753120028223857263e-01,-1.865458426821131166e+00,-1.239142131634368982e-01,-3.899709011172126094e-01,-8.240796717045681952e-01,2.177406058683051260e-01,-2.473161513841506953e-01,-8.005167527900727276e-01,-7.578504885561402338e-01,-7.118696542408414762e-02,-2.374449603541686771e-01,3.903221663608623659e-01,1.824531264951257173e-04,4.082254715873735512e-04,1.123785667827281514e-03,6.782901613748472391e-02,2.175660744363246482e-02,3.066581515167025006e-03,2.568093500754645674e-03,2.128953913264487394e-02,8.521254658721882837e-04,5.839493045344814563e-04,1.331320066952569256e-02,2.675412773154144932e-04,1.880553721784515922e-02,-2.503128911138935431e-03,1.364227598678714433e-03,-1.426960828439804985e-02,-5.932599488757184236e-03,-2.601563112436086622e-02,3.672801111787249440e-03,-9.854917715961825780e-04,0.000000000000000000e+00,3.137509461937604271e-01,-7.782433418404365311e-01,-9.106503869987860877e-01,-5.206869974905330434e-01,-5.217438013354133153e-01,4.289887662915514710e-02,-2.473738898781218665e-01,-2.260329279568562000e-01,-1.420376952152964112e-01,-8.078452888225007289e-02,1.104109476166771631e-01,-8.595468185530805161e-02,1.327062782801013974e-02,-3.479077384019107436e-04,1.137764021510120384e-04,-1.822873636627906887e-03,1.358998823491159441e-02,1.807999235261977672e-03,-8.947921593601502327e-04,-3.630845742540827169e-04,4.960458404599788623e-03,-1.886107815349415519e-03,-1.871796025260430473e-04,-5.465361529774236810e-03,-5.929791600241447486e-05,3.740355688089410865e-03
1.314142678347934856e-01,3.482763710003251769e-03,3.314488721238279645e+00,2.034309541432637036e-01,1.760549482352123107e-01,1.264064728894749523e+00,6.888209428062112838e-04,1.650000000000000078e-01,-2.702424571681454069e+01,3.937172409739096712e-02,-1.766235184974064065e+00,1.708968654764980166e-01,-6.976340839678726868e-03,-2.442180095161925191e-01,3.402789783317781147e-01,-1.076866518302756759e-01,-9.984104924576020501e-01,-9.775089563215425548e-01,-3.085523129550404864e-01,-1.617799218083397772e-01,3.608037918057274140e-01,2.850018790984844958e-04,3.915769032412210545e-04,1.524174965731676153e-03,7.936713732119098086e-02,1.509794041365614473e-02,2.692096601845685427e-03,2.478545397720329727e-03,2.295986902624328266e-02,5.285056377275069474e-04,7.998993251281195970e-04,1.184285655788124003e-02,7.790500189437344562e-05,2.164741268938914429e-02,-5.006257822277843106e-03,3.888513408777738781e-04,1.802101657218369013e-02,2.304069910886738515e-02,3.130674362795282661e-02,-5.665378104455021102e-02,-3.040979128370408999e-04,0.000000000000000000e+00,1.656341981228628413e-01,-4.359402787249947453e-01,9.922324184706710071e-02,2.948110786399349426e-01,3.829945602775338687e-01,5.798616621883756483e-01,1.225383724634729887e-01,1.396294995538750194e-01,-1.978937396675293225e-01,-2.196584677654023210e-01,-2.373653475309563388e-01,7.566503854582889987e-02,-2.951837455513495190e-02,1.025487526033587785e-04,-1.664856834615249673e-05,4.003892979043946389e-04,1.153812118370625694e-02,-6.658667029976320095e-03,-3.744849133213395791e-04,-8.954810303431594634e-05,1.670329893598408721e-03,-3.236198281446813364e-04,2.159500205936381407e-04,-1.470344111644452528e-03,-1.896362754210410340e-04,2.841875471543985066e-03
1.264080100125156425e-01,3.430884471176439809e-03,3.308286520917989026e+00,2.238362312909775442e-01,2.030499173514732636e-01,1.309366434804597912e+00,6.275930034109074816e-04,1.650000000000000078e-01,-2.682437030946958600e+01,3.585418327510401237e-01,-1.304330039803025754e+00,1.242399880117669025e-01,-3.176961325925902746e-01,-4.412909194476591357e-01,1.655092470622799294e-01,1.654322786062653317e-01,-6.449709994049083184e-01,-8.337187991436209034e-01,-4.070931611576193432e-01,1.395560645265322974e-02,2.341252782692318790e-01,2.436363186356237283e-04,7.871448635933968102e-04,1.915108444002575376e-03,7.945510143814160653e-02,2.157738333136524286e-02,1.777207911167528846e-03,3.263241426067329696e-04,2.190250251916965596e-02,1.003796966504960208e-03,3.768440967955647672e-04,8.391046099862711077e-03,1.731812501961217221e-04,2.189414543824163423e-02,-5.006257822277843106e-03,-5.187923882681196031e-05,-6.202200320290618407e-03,2.040527714771384060e-02,2.699496911626095286e-02,4.530170590984838874e-02,-6.122793939530380217e-05,0.000000000000000000e+00,1.998754073449546809e-01,3.191701086536491427e-01,4.619051451710383116e-01,-4.665687746473111408e-02,-3.107197917529115339e-01,-1.970729099314666166e-01,-1.747697312694981853e-01,2.731189304365410075e-01,3.534394930526937317e-01,1.437901571779216514e-01,-9.854084820257885680e-02,1.757355282609930069e-01,-1.266785135364955350e-01,-4.136556046286076751e-05,3.955679603521757557e-04,3.909334782708992224e-04,8.796411695062567038e-05,6.479442917709098138e-03,-9.148886906781565805e-04,-2.152221255113596649e-03,-1.057366507073626699e-03,4.752913287774532605e-04,-4.230552283325548298e-04,-3.451810458018528954e-03,9.527624830174827645e-05,2.467327488524899415e-04
1.026282853566958669e-01,3.071818195956843665e-03,3.315764207470658587e+00,1.641204739775261878e-01,1.239286773295486671e-01,1.254575075626082059e+00,1.187218969934865798e-03,1.650000000000000078e-01,-2.722325492224585730e+01,8.768915745259930894e-01,-1.137243886384145863e+00,5.596771306927986744e-01,-3.496709840293809601e-01,-1.124241533495677459e+00,2.431619226100483200e-01,5.673089251656877607e-01,-5.643070270543446565e-01,-1.047020368330891849e+00,-5.904880227295221662e-01,1.753756099476835306e-01,5.771320136092397135e-01,6.656403656505600723e-04,7.646086074949438437e-04,2.522283120483979294e-03,8.444634454336763518e-02,2.146906490907576209e-02,3.084017437429926144e-03,2.155030448745654404e-03,1.402396021820175552e-02,4.598035483673513666e-04,2.234935562604369193e-04,3.647581119369462232e-03,3.520605513224915259e-04,2.297069271505820798e-02,-2.377972465581977557e-02,-3.590662752195961441e-04,7.477686552669560172e-03,-5.971575731345135640e-02,-7.912124002192459649e-02,-5.479135917851585269e-02,5.596259665239583167e-04,0.000000000000000000e+00,-3.988846127762712968e-01,5.183497417749529657e-01,1.670861534188798903e-01,4.354371426810317858e-01,-3.197485143679068553e-02,-6.829506140480183785e-01,7.765267554776839054e-02,4.018766465594224568e-01,8.066397235056366188e-02,-2.133015691872709452e-01,-1.833948615719028230e-01,1.614200034950303009e-01,3.430067353400078067e-01,4.220040470149363440e-04,-2.253625609845296644e-05,6.071746764814039184e-04,4.991243105226028653e-03,-1.083184222894807702e-04,1.306809526262397297e-03,1.828706306138921326e-03,-7.878542300967900439e-03,-5.439934181376088413e-04,-1.533505405351278479e-04,-4.743464980493248412e-03,1.788793011263698038e-04,1.076547276816573750e-03
